y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
OpenAI,200.17157,0.75847,-99.38145,-0.89016,229.99482,-122.73544,Q3,-1.04185,-0.8283,8.96078,2.27605,True,951.16714
Antrophic,201.50317,0.41055,-100.41942,-0.89437,231.28391,-120.60734,Q2,0.8967,-0.14969,14.71725,1.28038,True,957.30614
OpenAI,201.15011,-0.88956,-102.48133,-0.88941,230.96757,-120.60589,Q2,0.95378,0.49773,13.99073,6.86836,True,954.5099
Antrophic,200.75602,-0.93436,-102.79792,-0.88887,230.53946,-121.03289,Q3,-0.54979,-0.05548,8.23388,-3.14336,True,952.38113
Antrophic,199.31782,0.1614,-93.4308,-0.89985,229.14951,-120.21316,Q4,-0.6254,-0.50183,11.44001,5.68469,True,949.87369
OpenAI,200.10341,0.4616,-98.66729,-0.88503,229.90316,-119.56384,Q3,0.12201,0.91088,12.21699,-1.20606,True,951.18341
Antrophic,199.43924,-0.53346,-99.1922,-0.89821,229.26145,-120.35629,Q4,0.3276,-0.84778,12.33085,9.49986,True,947.60008
Mistral,200.0983,0.04632,-98.12604,-0.88824,229.88092,-121.0666,Q3,-0.05368,-0.85636,6.36167,4.84383,True,951.42848
OpenAI,198.81412,0.06035,-96.09168,-0.88239,228.60934,-119.78981,nan,-1.61131,-1.72142,14.16721,-3.93485,True,946.02477
Antrophic,199.33389,0.5069,-95.77055,-0.89093,229.14214,-119.19888,Q4,0.40096,0.10931,11.30518,0.7825,True,948.78416
OpenAI,203.54512,0.73164,-96.83689,-0.88304,233.33558,-124.05764,Q1,2.90317,-0.21032,12.70307,-4.48066,True,969.30715
OpenAI,201.12389,0.10128,-101.32443,-0.88291,230.90634,-122.63665,Q2,-0.94324,0.35047,9.09112,-2.22151,True,954.95724
Antrophic,198.20524,-1.55786,-94.86369,-0.90115,228.0385,-118.4191,nan,-0.84346,0.43572,11.28946,2.61497,True,943.59433
OpenAI,198.44563,0.10653,-92.96861,-0.88442,228.23882,-118.69022,nan,0.83694,0.51519,9.80536,-3.19089,True,945.74382
OpenAI,200.557,0.57074,-105.88127,-0.87917,230.34195,-121.15967,Q3,-0.85141,-0.05699,11.89378,-9.73275,True,949.84438
OpenAI,198.50271,-0.86891,-96.97657,-0.88997,228.32403,-117.47174,nan,-0.16584,-0.66928,14.81613,-0.55735,True,944.02525
OpenAI,202.40143,0.93698,-101.81343,-0.89186,232.21751,-124.42882,Q1,0.9112,0.73799,9.33264,2.46383,True,961.10044
Antrophic,200.84032,-0.19484,-102.61179,-0.89767,230.6643,-120.22879,Q3,0.4688,-1.14964,8.6599,1.87684,True,952.89571
Mistral,198.99935,-0.46741,-101.51906,-0.88848,228.7816,-120.87223,nan,-1.54325,-0.16013,17.98346,-1.3658,True,944.23722
Antrophic,200.31063,-0.84765,-96.82681,-0.89062,230.10771,-122.81719,Q3,-0.52629,0.09166,9.2614,0.43555,True,953.13975
Mistral,199.99596,0.24305,-101.50099,-0.88841,229.77791,-119.91039,Q4,0.11971,-0.22332,6.05948,-3.71956,True,949.22931
Antrophic,200.36686,-0.56826,-102.40815,-0.89528,230.16266,-122.5222,Q3,-0.80157,0.00326,13.57278,1.90147,True,950.63025
Antrophic,199.03731,0.50929,-102.44519,-0.90661,228.85749,-118.62839,Q4,0.51859,0.41815,10.52462,0.81846,True,943.96396
OpenAI,201.20184,-1.01902,-99.39598,-0.88117,230.98715,-120.24853,Q2,3.05771,-1.12694,12.508,-6.47172,True,956.31123
OpenAI,199.82201,0.80118,-102.12659,-0.88778,229.62767,-120.45597,Q4,1.18614,-3.24955,9.58974,0.05198,True,948.04675
OpenAI,202.1393,0.40333,-104.52317,-0.88585,231.93983,-123.03732,Q1,0.48651,1.46837,13.00234,-0.98438,True,958.43493
Mistral,200.14901,-1.27973,-98.17435,-0.88154,229.93789,-119.33329,Q3,-0.83099,-1.55242,10.45123,-0.18644,True,951.65785
Antrophic,198.76243,-1.09044,-99.81837,-0.88069,228.52317,-118.5854,nan,1.26864,-0.72696,10.03465,2.75826,True,943.90298
Antrophic,199.80788,0.35122,-101.44556,-0.90747,229.62885,-120.63713,Q4,0.09741,-1.57212,8.63068,-0.5681,True,948.31662
Mistral,199.17211,-0.76527,-97.29666,-0.89683,228.96602,-119.64061,Q4,1.24144,2.49441,11.30399,-1.29078,True,947.21222
Antrophic,199.70761,0.23982,-105.15992,-0.88995,229.46971,-116.09865,Q4,1.28331,-0.82897,10.60614,0.38555,True,945.9581
OpenAI,200.53406,0.63557,-102.83558,-0.89644,230.3628,-121.65029,Q3,1.33604,0.23948,6.68499,1.59312,True,951.25251
Mistral,200.96297,1.07857,-102.30817,-0.896,230.76373,-123.12152,Q3,-1.02644,0.11679,11.71044,3.76487,True,953.66076
OpenAI,202.28279,0.44354,-97.03517,-0.89375,232.10119,-121.79481,Q1,0.31356,-1.25747,5.71415,-0.73242,True,962.89634
Antrophic,201.03504,0.47716,-100.98345,-0.89882,230.83372,-120.30684,Q2,-0.0027,-0.50253,8.49857,-0.76245,True,954.6835
Antrophic,200.56878,0.00775,-95.95178,-0.87961,230.32707,-120.98719,Q3,0.263,0.3378,14.00313,5.97082,True,954.868
Antrophic,200.85754,-1.11157,-98.60121,-0.89559,230.64432,-121.33131,Q3,-0.5225,-0.39338,14.04496,6.24086,True,954.98709
Antrophic,199.33643,-0.88982,-101.95848,-0.88343,229.09896,-120.83113,Q4,0.06154,-0.35682,12.50616,2.36201,True,945.70292
Mistral,199.73643,0.23425,-102.46118,-0.88619,229.52497,-117.85179,Q4,-2.37413,-0.12886,15.11501,1.0774,True,947.45155
OpenAI,199.16587,-0.84508,-101.19033,-0.88778,228.98063,-121.11844,Q4,0.07897,-0.8995,14.23766,4.3781,True,945.23418
Antrophic,200.32093,-0.47844,-106.73161,-0.89785,230.14719,-120.09214,Q3,-0.31364,-1.57917,11.73488,0.67914,True,948.23886
Antrophic,199.5396,0.35525,-102.22986,-0.89487,229.31727,-121.36742,Q4,0.67354,0.50861,7.66246,2.53904,True,946.58307
OpenAI,201.98973,0.63166,-98.67816,-0.88086,231.77459,-121.91078,Q1,-2.14923,0.57929,10.30284,-2.6559,True,960.60958
OpenAI,200.69949,0.90794,-100.88203,-0.87945,230.4792,-120.81133,Q3,-2.84679,0.19183,12.40793,0.23696,True,953.05645
Antrophic,199.90806,0.26549,-100.76569,-0.88939,229.70009,-120.41045,Q4,0.08427,-0.33417,12.58089,2.06888,True,949.15746
Antrophic,199.73975,-0.43566,-101.47264,-0.89426,229.52686,-121.6564,Q4,0.97213,-0.12559,9.48862,4.82296,True,947.96243
Antrophic,199.07873,-0.60216,-100.30652,-0.90964,228.9108,-118.59069,Q4,1.22097,0.35803,6.47748,2.98581,True,945.24039
OpenAI,199.68742,-0.29881,-97.1626,-0.89396,229.51578,-122.04959,Q4,-2.91689,1.16387,12.87996,-0.16108,True,949.85579
Mistral,199.85947,1.24887,-99.92707,-0.89831,229.6661,-122.60503,Q4,-0.94269,-0.43888,5.28551,-7.67433,True,949.33383
OpenAI,199.44608,-0.6886,-97.33794,-0.88856,229.26175,-123.49059,Q4,0.45319,0.73614,8.84103,2.70085,True,948.56144
Antrophic,199.97212,0.914,-97.75827,-0.90358,229.7965,-120.93925,Q4,-0.23741,-0.03391,14.36697,-1.93367,True,950.98145
Mistral,198.6845,0.57128,-98.93386,-0.89578,228.4877,-119.57426,nan,-0.75971,-0.02249,9.04484,-1.78234,True,943.95559
Antrophic,200.32201,-0.42743,-102.84572,-0.90038,230.13901,-118.16828,Q3,0.65213,0.44861,8.42199,-1.93296,True,950.18717
Mistral,200.47215,0.04054,-99.81967,-0.88014,230.2546,-121.99945,Q3,-0.02378,0.91015,11.97654,-1.30146,True,952.4509
OpenAI,200.48647,-0.81723,-98.25651,-0.89352,230.30982,-120.29872,Q3,1.84491,0.01993,11.32757,-7.14675,True,953.30411
Antrophic,200.37812,0.71189,-102.50316,-0.88777,230.14385,-119.48394,Q3,-0.23297,0.22913,6.11701,-0.79383,True,950.63904
Antrophic,199.6434,-0.48893,-96.7607,-0.90004,229.44266,-118.57825,Q4,-1.44358,-0.54862,9.12561,-1.56313,True,949.83667
Antrophic,200.03793,0.63972,-97.82338,-0.89852,229.86282,-119.82773,Q3,0.90356,-1.27495,11.85391,-4.46917,True,951.27798
Antrophic,200.50432,0.12017,-100.92092,-0.87992,230.26475,-121.60884,Q3,-0.22166,-0.82413,11.2299,-2.20991,True,952.06115
OpenAI,198.95986,0.61175,-97.66262,-0.88773,228.76652,-120.59552,nan,-0.6421,0.32389,12.50247,-5.7317,True,945.968
OpenAI,200.24719,-1.41189,-102.11589,-0.89349,230.07501,-121.15419,Q3,0.12395,1.96733,9.29772,3.58329,True,950.178
OpenAI,200.0585,0.08051,-104.32759,-0.89089,229.87664,-119.79994,Q3,1.50561,0.75609,15.51787,-0.54904,True,948.1287
Mistral,199.54154,-0.32982,-92.55566,-0.87909,229.33794,-119.21928,Q4,0.51473,2.61307,10.45613,0.90264,True,951.42988
Antrophic,199.5669,0.1947,-101.73023,-0.90339,229.39178,-118.568,Q4,-0.35822,-0.89325,13.24127,2.75538,True,946.96937
OpenAI,200.1996,-0.02741,-105.29988,-0.88392,229.98591,-120.88799,Q3,1.14764,2.48645,12.59837,-4.36357,True,948.34803
OpenAI,199.6272,-0.33968,-100.351,-0.88244,229.40824,-120.53577,Q4,0.584,0.83557,11.80168,-2.74988,True,947.96052
OpenAI,200.51556,0.67768,-99.51157,-0.89783,230.3477,-117.80594,Q3,-0.13343,0.56311,11.29881,0.70708,True,952.82204
OpenAI,201.52519,-0.78744,-97.98854,-0.89245,231.34864,-122.13833,Q2,-0.18252,1.29271,8.22186,-2.15824,True,958.6317
Antrophic,198.43167,-1.10173,-99.31182,-0.87979,228.19914,-119.35486,nan,-1.01257,0.71093,8.48075,-0.67183,True,942.50242
OpenAI,201.50138,0.18226,-97.44302,-0.88255,231.28659,-124.7705,Q2,-1.57631,-0.13115,9.89222,-1.15223,True,958.78542
Antrophic,199.48916,-1.32872,-98.44283,-0.89446,229.27862,-122.20285,Q4,-0.11776,-0.04709,8.70274,0.8515,True,948.22438
OpenAI,200.1601,0.76451,-108.11361,-0.88971,229.96474,-119.06899,Q3,-0.92683,-0.51354,10.14683,-1.21045,True,946.74368
OpenAI,199.9379,-0.07197,-100.94229,-0.88878,229.74928,-119.37104,Q4,1.63348,0.73289,12.41435,-5.11278,True,949.21837
Antrophic,199.50611,-0.34063,-99.58736,-0.88817,229.28255,-120.00241,Q4,0.65848,-1.32648,13.21867,4.57417,True,947.73686
Mistral,199.50928,-0.43259,-98.71608,-0.88397,229.3044,-119.36721,Q4,0.2296,-1.50228,10.38314,-0.06135,True,948.18836
OpenAI,201.71111,-0.17459,-102.08671,-0.88136,231.49679,-123.45372,Q2,0.3718,-0.1693,10.91187,-3.45832,True,957.51219
Antrophic,200.02354,-0.74515,-104.37073,-0.90276,229.85304,-119.50664,Q3,0.42698,0.78908,9.80873,5.58718,True,947.93234
Antrophic,200.10515,0.6756,-97.8502,-0.89056,229.90145,-116.76471,Q3,-0.74455,0.08189,14.94444,5.23602,True,951.60067
Mistral,199.93983,-0.34072,-96.60614,-0.8903,229.73802,-120.82062,Q4,2.15429,0.79978,9.05786,-1.01405,True,951.39611
Antrophic,200.05315,0.21915,-99.54359,-0.90707,229.87556,-121.48039,Q3,-0.3956,-0.02164,13.277,5.62815,True,950.49393
Antrophic,201.17134,-0.55347,-96.9707,-0.89727,230.97193,-121.46188,Q2,1.18325,0.09842,12.40351,-1.82332,True,957.37137
Antrophic,200.51314,-0.07346,-102.44807,-0.89098,230.29887,-121.62381,Q3,-0.65608,-0.45613,7.05493,0.07806,True,951.34169
Antrophic,200.4357,-0.03516,-94.97563,-0.88768,230.22824,-123.2513,Q3,0.2769,-1.07068,12.39557,1.55767,True,954.6907
OpenAI,200.50219,0.81648,-97.19318,-0.88795,230.31709,-121.59329,Q3,1.49562,-0.4206,9.64354,0.42387,True,953.91438
Mistral,199.29309,0.87834,-100.52738,-0.88463,229.07775,-120.78363,Q4,2.26795,-0.13448,17.49931,-0.39548,True,946.20177
OpenAI,199.57214,0.4155,-99.07978,-0.88537,229.37359,-119.65717,Q4,-0.21219,-0.56222,9.06722,2.65023,True,948.32079
Mistral,199.19046,-0.10549,-98.1871,-0.8931,228.98565,-119.64178,Q4,1.11431,0.38572,9.50307,-2.66746,True,946.85877
OpenAI,199.44716,0.87695,-99.41406,-0.8816,229.23434,-119.61458,Q4,-1.3737,-0.52385,12.74407,-1.694,True,947.52875
Mistral,200.10677,-0.34484,-102.26999,-0.89954,229.9097,-120.24073,Q3,1.00795,2.56712,15.45808,1.21789,True,949.39885
Antrophic,200.53432,-1.03845,-102.44652,-0.89914,230.3582,-122.07706,Q3,-0.90586,-0.4837,9.95309,2.68992,True,951.44836
Antrophic,199.84102,-0.12664,-96.67431,-0.89136,229.64336,-120.22467,Q4,-0.97617,-0.13401,13.70534,0.06851,True,950.86794
OpenAI,200.49105,-0.12203,-98.79156,-0.87984,230.27045,-119.38086,Q3,0.25754,-0.61615,5.90169,-3.36781,True,953.05945
OpenAI,202.08192,-0.43899,-101.65531,-0.8853,231.88259,-121.57132,Q1,1.79556,0.32867,5.42992,3.49918,True,959.58193
OpenAI,200.35321,0.79932,-105.14587,-0.89579,230.18458,-121.35121,Q3,-2.17367,-0.64254,12.85036,-4.83288,True,949.19311
OpenAI,199.99675,0.56387,-102.98674,-0.88843,229.80315,-119.60319,Q4,-2.17754,0.80021,13.46797,-8.92172,True,948.49037
OpenAI,199.4127,-0.0755,-102.79905,-0.88836,229.22875,-120.16853,Q4,0.78306,-0.07356,11.3673,-3.64531,True,945.66399
Antrophic,200.23368,0.22899,-98.58376,-0.89145,230.02478,-118.86308,Q3,-0.69261,0.86907,13.51285,2.50763,True,951.8765
Mistral,202.99314,-0.23101,-98.75187,-0.87561,232.77319,-123.75611,Q1,1.29536,-0.06412,11.84801,4.05052,True,965.58976
Antrophic,199.66071,-0.70232,-94.68256,-0.89138,229.46987,-122.48689,Q4,-0.26159,0.52418,7.70065,3.57826,True,950.96227
Antrophic,199.43024,-0.20491,-98.28329,-0.89398,229.22235,-120.32366,Q4,-0.85038,0.80987,10.14386,2.7398,True,948.00954
Antrophic,199.94421,-0.75727,-97.36472,-0.90251,229.76894,-123.41639,Q4,0.99302,0.42297,9.66718,1.25421,True,951.03868
OpenAI,200.0048,-0.91304,-98.77694,-0.88764,229.80402,-120.86492,Q3,1.56557,1.03433,11.38482,-4.92651,True,950.63555
OpenAI,199.59247,0.46727,-99.21399,-0.88653,229.39057,-119.86077,Q4,2.65678,-0.54017,10.64898,3.75979,True,948.35534
OpenAI,199.18626,-0.95211,-101.14683,-0.88126,228.96953,-121.7546,Q4,0.00513,1.2386,11.93073,-2.41686,True,945.35787
OpenAI,199.1305,0.33523,-102.45873,-0.89178,228.94905,-121.6078,Q4,0.26443,-0.58929,9.04763,-4.19547,True,944.42313
Antrophic,199.90755,0.82975,-104.0009,-0.89605,229.69638,-118.49828,Q4,-0.26789,-1.28501,13.94744,5.39536,True,947.5373
Antrophic,198.97125,-0.30588,-98.15972,-0.89414,228.78773,-120.03685,nan,0.55175,-0.02054,14.93533,5.06808,True,945.77639
OpenAI,200.00345,0.26085,-98.49106,-0.887,229.8084,-119.66906,Q3,1.95028,-1.74995,13.15286,1.22676,True,950.77173
Antrophic,200.55443,0.6378,-103.51018,-0.89103,230.32269,-122.64255,Q3,0.07032,-0.16077,9.82086,-0.01798,True,951.01706
Mistral,201.1695,-0.16881,-107.0719,-0.88921,230.96511,-120.87812,Q2,-2.15778,-1.08894,11.6294,-3.49692,True,952.31154
Antrophic,200.51172,0.77741,-101.98429,-0.89123,230.28515,-119.13814,Q3,0.1741,1.15035,9.90806,-3.34767,True,951.56646
OpenAI,201.13324,0.03078,-100.4622,-0.88325,230.92543,-121.24373,Q2,-1.60804,1.9219,9.46185,-3.0742,True,955.4351
Antrophic,200.55791,-0.58958,-96.17602,-0.88855,230.3286,-120.85017,Q3,-0.05339,0.63749,10.49975,-1.28584,True,954.70155
OpenAI,198.32929,-1.221,-99.74796,-0.88259,228.11079,-119.2529,nan,-0.14755,1.8315,10.75935,-6.06264,True,941.77247
Antrophic,200.26346,-0.74361,-102.33236,-0.89511,230.08259,-121.86289,Q3,0.39826,-0.76225,9.32005,2.20154,True,950.1511
Mistral,199.13135,-0.00998,-102.23065,-0.88358,228.91627,-119.86995,Q4,0.93381,-0.93552,9.71786,-3.2592,True,944.54142
Antrophic,198.70603,-0.65206,-97.66676,-0.89906,228.49796,-119.42847,nan,-0.52425,-1.13278,13.77489,6.28163,True,944.69677
OpenAI,198.38076,-0.96964,-100.42412,-0.88469,228.18383,-118.97148,nan,1.21056,-0.31989,7.74733,-3.39475,True,941.69174
OpenAI,200.79605,-0.3778,-97.91409,-0.89149,230.60775,-121.57178,Q3,-0.8895,-0.82978,6.37058,-3.59737,True,955.02321
Antrophic,200.06278,-0.63742,-102.17997,-0.88972,229.83509,-122.72122,Q3,0.1499,1.6105,12.18659,-3.96468,True,949.2239
Mistral,201.60197,-0.62739,-98.66841,-0.88919,231.38444,-121.47007,Q2,-2.55279,-2.14047,10.62255,3.19167,True,958.67563
Antrophic,200.8368,-0.31564,-101.73142,-0.89918,230.66128,-123.62219,Q3,0.35812,-0.55882,13.22458,1.46469,True,953.3183
OpenAI,199.08457,-0.17769,-103.97023,-0.88123,228.87668,-117.268,Q4,-0.15205,-0.52917,14.34536,-8.04842,True,943.43773
OpenAI,198.92741,-0.16487,-101.89836,-0.89093,228.75211,-120.38451,nan,1.69862,-1.32373,18.92094,-2.0893,True,943.68789
OpenAI,201.60302,0.64291,-98.67623,-0.88219,231.38925,-120.39441,Q2,-2.1916,0.58029,8.22312,-2.27204,True,958.67699
Mistral,199.24515,0.2587,-102.09926,-0.89707,229.04646,-118.591,Q4,-0.53895,0.10989,6.80509,1.26299,True,945.17611
OpenAI,201.05831,0.25174,-102.84665,-0.88252,230.8442,-121.35421,Q2,0.03302,-1.33862,7.74188,-0.07298,True,953.86825
Mistral,199.98108,-0.1927,-97.67964,-0.89846,229.78342,-118.72382,Q4,0.53148,-0.28,12.90883,2.30518,True,951.06559
OpenAI,199.98685,-0.66538,-102.21997,-0.88181,229.78118,-119.30306,Q4,-0.05732,2.04302,8.74797,3.51675,True,948.82425
Antrophic,199.97875,-0.23878,-101.46596,-0.89358,229.77734,-120.38007,Q4,-0.39894,-0.37828,8.72819,1.28146,True,949.16077
Mistral,200.1632,0.31324,-102.97819,-0.89486,229.96474,-121.17494,Q3,-1.75698,0.20668,11.13216,1.92525,True,949.32691
OpenAI,201.25434,-0.41426,-100.24299,-0.87904,231.03675,-121.04547,Q2,0.12082,-1.39471,8.81104,-3.99124,True,956.15022
OpenAI,201.74042,1.06763,-104.10064,-0.88826,231.55019,-118.15322,Q2,0.05428,-1.00614,12.74038,-1.35762,True,956.65177
OpenAI,200.57741,-0.78417,-97.21473,-0.89374,230.40098,-120.86519,Q3,-0.16598,-2.19627,11.87282,1.59038,True,954.2797
OpenAI,200.41696,0.38067,-100.17503,-0.89402,230.24608,-123.09082,Q3,-0.1428,1.31134,11.34886,1.23001,True,951.99728
OpenAI,201.88045,-1.45709,-102.12371,-0.88546,231.68399,-121.65179,Q2,1.23594,-0.3219,10.53616,-2.25869,True,958.34038
Antrophic,199.34896,0.24412,-99.17388,-0.88663,229.10859,-121.64794,Q4,-0.35703,-0.88702,10.2065,2.3156,True,947.15784
Mistral,198.53155,-0.4507,-99.38468,-0.88843,228.33257,-119.04997,nan,1.00063,-1.6094,12.98449,2.35205,True,942.96542
OpenAI,199.66591,0.20457,-100.92185,-0.88405,229.4579,-118.95326,Q4,0.98371,-1.09728,12.55678,-4.85385,True,947.86864
Mistral,199.99087,-0.22768,-105.09936,-0.89209,229.77896,-120.66285,Q4,-0.12488,-0.25332,14.72045,0.21496,True,947.40466
Mistral,201.56286,0.33484,-99.4294,-0.88239,231.36732,-123.11808,Q2,-0.45701,0.86875,13.08661,-2.64923,True,958.09962
Antrophic,201.16294,1.02084,-100.63982,-0.89896,230.99461,-118.8616,Q2,-0.28219,0.36135,15.00795,1.38121,True,955.49477
OpenAI,200.81627,0.32644,-105.78547,-0.88307,230.60383,-118.93116,Q3,0.29495,-0.05653,6.53524,0.82314,True,951.1886
OpenAI,197.65488,-1.25486,-102.82059,-0.88714,227.46399,-117.48806,nan,0.88401,0.45343,12.86619,1.02801,True,936.86412
Mistral,199.66965,0.23021,-107.7998,-0.88957,229.45613,-119.25325,Q4,0.30605,-1.6558,12.6241,-0.86745,True,944.44833
Mistral,199.534,0.08795,-98.54009,-0.89772,229.33759,-122.23804,Q4,0.55784,1.72176,12.828,1.0779,True,948.39994
OpenAI,199.66583,0.55066,-97.36075,-0.88476,229.46976,-120.04336,Q4,-1.69407,1.16811,12.5649,-1.97031,True,949.6488
Antrophic,200.92946,0.38385,-95.59438,-0.88369,230.69252,-123.84192,Q3,-1.08995,1.16831,8.78858,8.39534,True,956.85009
Antrophic,201.08795,0.19022,-100.66212,-0.88322,230.85817,-119.59871,Q2,0.3721,-0.48508,10.74604,1.18924,True,955.10868
Mistral,199.12877,-1.3822,-98.42484,-0.87424,228.90827,-120.78079,Q4,-1.12785,0.36494,16.76717,-0.18307,True,946.43141
Mistral,200.82527,-0.17791,-98.3852,-0.88762,230.61668,-122.42649,Q3,-0.13751,1.59059,10.59075,-1.21745,True,954.93375
Antrophic,199.40064,0.9063,-100.90362,-0.89363,229.18183,-120.12469,Q4,-1.29285,-0.31489,11.31729,0.92933,True,946.55137
Antrophic,200.23098,0.28823,-94.14083,-0.88622,230.0091,-121.48685,Q3,-1.63456,0.10685,9.85783,0.11727,True,954.08449
OpenAI,200.91026,0.30154,-98.00968,-0.8958,230.73561,-123.502,Q3,-1.59935,1.09787,11.37561,-1.97009,True,955.54647
Antrophic,198.77882,-0.26434,-102.13941,-0.88927,228.57932,-118.68533,nan,1.76866,-0.67734,7.71817,-2.63711,True,942.82438
Mistral,198.98376,-1.10931,-100.78459,-0.88945,228.78324,-122.37018,nan,-0.9813,-1.90897,16.05006,-1.35183,True,944.52648
OpenAI,198.81457,-1.28212,-97.62282,-0.88221,228.60291,-119.53379,nan,-0.48811,0.06916,11.41046,3.71795,True,945.26143
Mistral,199.92485,0.43126,-98.8048,-0.88626,229.71461,-120.57318,Q4,0.69963,1.81498,14.6557,-2.05751,True,950.22186
Antrophic,200.17737,0.76468,-100.83927,-0.89503,229.96401,-121.55497,Q3,-0.47929,0.13613,13.84063,11.00084,True,950.46724
OpenAI,199.52423,1.77318,-101.26798,-0.8831,229.31569,-121.19737,Q4,-3.71284,3.38282,9.53628,-2.27027,True,946.98717
OpenAI,199.14932,-0.17369,-97.24479,-0.89509,228.98145,-118.37725,Q4,-0.0978,2.08633,9.77071,4.73127,True,947.1242
OpenAI,201.41988,0.59351,-102.2665,-0.89177,231.24623,-122.99517,Q2,-0.03277,-0.33538,11.96717,2.92754,True,955.96615
Mistral,199.26112,0.63957,-99.81384,-0.88304,229.05255,-122.92788,Q4,-1.56987,-1.34028,5.70571,4.88752,True,946.39868
Mistral,201.75853,0.25648,-101.47065,-0.8867,231.54824,-121.26484,Q2,-1.27996,1.20348,7.94413,-4.81941,True,958.05732
OpenAI,199.75085,0.71872,-98.9992,-0.88333,229.54116,-119.7639,Q4,-1.17301,-0.85498,14.12868,-1.99031,True,949.25464
Mistral,199.74976,-0.30759,-99.71189,-0.88915,229.54246,-121.28136,Q4,0.78599,1.44513,11.32399,3.51195,True,948.89287
OpenAI,200.35318,-0.26543,-97.14214,-0.88119,230.13404,-120.54472,Q3,1.73436,-1.57622,12.82613,-4.80454,True,953.19485
Antrophic,202.67945,1.31532,-106.42074,-0.9024,232.50579,-123.19955,Q1,0.3167,0.25045,11.79699,-0.62365,True,960.18688
OpenAI,199.88584,0.16147,-98.83662,-0.88151,229.67857,-121.33656,Q4,-1.69123,0.26377,9.04826,2.49638,True,950.01087
OpenAI,200.03269,1.42372,-101.37515,-0.89072,229.84381,-119.22129,Q3,0.92027,1.37584,9.69776,-3.46938,True,949.47589
Mistral,199.28455,-0.16967,-98.82007,-0.89728,229.08039,-119.98308,Q4,-1.46227,1.256,16.07254,0.77031,True,947.01269
Antrophic,198.90046,1.2964,-99.48111,-0.89548,228.68611,-120.1289,nan,0.34196,-0.9778,10.91985,-2.64364,True,944.76177
Antrophic,200.32418,-0.20133,-101.88719,-0.89072,230.11627,-118.42179,Q3,-0.56609,0.13773,10.29549,2.61036,True,950.67729
Mistral,198.70102,-0.38083,-104.68784,-0.89212,228.48372,-116.56418,nan,0.99313,0.95804,13.74232,-1.24295,True,941.1612
Antrophic,201.25619,0.40028,-100.11221,-0.88562,231.02911,-123.21135,Q2,0.00593,0.83105,10.80601,2.11393,True,956.22482
OpenAI,200.69585,0.52816,-96.99203,-0.89187,230.52096,-119.76144,Q3,-0.12332,0.55722,9.51346,3.38437,True,954.98325
Mistral,199.26031,-0.13536,-102.3912,-0.89162,229.04711,-120.42514,Q4,-1.9164,0.65212,10.98962,-1.55961,True,945.10595
Mistral,198.81279,-1.19984,-97.24365,-0.88926,228.61879,-121.23,nan,1.03489,2.00575,9.94614,-0.5502,True,945.44212
Antrophic,200.92401,0.16613,-101.47403,-0.9032,230.73987,-120.3706,Q3,-0.12001,-0.22102,9.77683,8.12951,True,953.88304
OpenAI,202.29227,0.46551,-105.21846,-0.88492,232.0881,-122.89518,Q1,2.13202,-0.85598,9.70363,1.84613,True,958.85212
Mistral,199.2398,-0.45463,-98.69418,-0.8891,229.02166,-119.32948,Q4,-2.20117,1.74107,12.95255,0.69142,True,946.8519
OpenAI,198.81169,-0.0965,-94.53054,-0.89333,228.63586,-117.39318,nan,-0.2453,0.52066,13.16462,0.9614,True,946.79317
OpenAI,199.84914,-0.81537,-104.32948,-0.88244,229.63935,-121.55116,Q4,0.9041,-0.05146,14.64809,-4.25551,True,947.08095
Mistral,200.27215,0.28814,-99.47261,-0.88293,230.06046,-121.72848,Q3,0.25496,0.73539,13.80817,-1.69809,True,951.62444
Mistral,199.5319,-0.29263,-95.76046,-0.89402,229.32976,-118.70585,Q4,1.13671,0.59039,6.78069,5.89366,True,949.77928
Antrophic,201.26048,1.37986,-95.8595,-0.89038,231.05641,-119.25253,Q2,0.72491,1.13462,14.18941,5.39457,True,958.37264
